epoch,train_loss,val_loss,val_dice
1,0.1957678984426245,0.09093742556869984,0.2851342608099003
2,0.06082829526519474,0.05078020710498095,0.3295766142909997
3,0.03918983083501269,0.03429752397350967,0.5902575210729992
4,0.030707443015107624,0.03519945903681219,0.009540582793579232
5,0.02593889470577617,0.02281839889474213,0.6501306444406509
6,0.022969045027901855,0.020501411519944668,0.6825150292366743
7,0.020571632693887135,0.01930938942823559,0.7140100248157978
8,0.02005520436464797,0.019020649674348532,0.7185328036546708
9,0.019789741185929955,0.018860739236697555,0.7213543668389321
10,0.01973170873154945,0.01916957462672144,0.7212788261473179
11,0.019674086436346362,0.019755994202569127,0.721684929728508
12,0.019605490054840906,0.019087996846064926,0.7122887603938579
13,0.01981441817493944,0.018964403425343335,0.712172518670559
14,0.019843541038564488,0.018965331092476844,0.7141934916377067
15,0.019735992502987007,0.019113111891783774,0.7222549363970756
16,0.020165349539557967,0.01905789040029049,0.7091177769005299
17,0.019784746538328974,0.019125324813649057,0.7264182716608047
18,0.019805136790994226,0.01887969847302884,0.7251742109656334
19,0.01980705929424944,0.019081695983186365,0.72149867862463
20,0.019829260851433383,0.019182151788845657,0.7235868632793426
21,0.01979741104583763,0.018956772796809674,0.7139221772551536
22,0.019686335968914666,0.018961437046527863,0.7205723963677884
23,0.020445246473426305,0.018957508145831525,0.7110728472471237
24,0.019671755041219766,0.018985959119163454,0.7249051578342914
25,0.019770188834753972,0.0190212020650506,0.7280042350292206
26,0.019879883473526826,0.01904468471184373,0.711592897772789
27,0.019900617702522234,0.018928341032005847,0.7159810908138752
28,0.01956330038772165,0.018891145312227308,0.7217526219785213
29,0.019877233147574,0.018920370400883256,0.7231790333986282
30,0.01979948770066228,0.019135305914096533,0.7280917920172214
31,0.01968750802069148,0.019324280973523855,0.723682751506567
32,0.020171943238547332,0.01915299450047314,0.7044689528644085
33,0.019775204826146364,0.019142041588202117,0.7215521611273289
34,0.019696638996040898,0.019046702492050826,0.7191670820116997
35,0.019784439579123937,0.019123630574904384,0.7190941512584687
36,0.019680554683827147,0.019560832949355244,0.7236418485641479
37,0.019627878071056513,0.018995002564042806,0.7193898186087608
38,0.01998806046911433,0.0192713915836066,0.7263647392392159
39,0.01972921388931101,0.018901415122672915,0.725879330933094
40,0.020702386740595102,0.01897542169317603,0.7139734655618668
41,0.019741595233495855,0.018951971805654465,0.723191574960947
42,0.019760570783592477,0.019192510307766496,0.7276600033044816
43,0.020243838405873203,0.019318326911889016,0.7225446857511997
44,0.01972555145149744,0.019122526491992177,0.7171670466661453
45,0.019705472071949816,0.018872700654901563,0.7199384294450283
46,0.01974039434019146,0.019255511299706995,0.72289047986269
47,0.019644323701062536,0.01901013245806098,0.7197646901011467
48,0.019762607686268755,0.01898012945894152,0.7141745366156101
49,0.019706737379767473,0.01894105493556708,0.7133507467806339
50,0.02000150829553604,0.01889355285093188,0.7174042418599129
51,0.01981241756437134,0.0190718226833269,0.7215545661747456
52,0.01998195745923285,0.019115839269943535,0.7256081439554691
53,0.019952760319685257,0.01900533845182508,0.7198021903634071
54,0.019727165350996997,0.01907255135010928,0.7238737516105175
55,0.019800766689490667,0.018905135639943182,0.7182495191693306
56,0.019859837898630883,0.018876948696561157,0.7244439713656903
57,0.019622099267531046,0.01894116383045912,0.7209690041840077
58,0.019722217900230536,0.018961047148332,0.7131252452731133
59,0.019603423679931255,0.01897280951961875,0.7158686302602291
60,0.01976225729678062,0.019143670750781893,0.7250418618321419
61,0.020081380747635907,0.018881267169490457,0.7226550467312336
62,0.019697973127417927,0.01900637710932642,0.7225057497620583
63,0.01974285977503544,0.018967246753163636,0.7263968698680401
64,0.01970700496406872,0.019063595798797905,0.7095355585217475
65,0.01993411774688129,0.018981588655151427,0.7116270139813423
66,0.019637905597639612,0.01901508504524827,0.7185718305408955
67,0.019910661674611554,0.018924683635123073,0.7229578912258148
68,0.019719741654971354,0.019224910670891403,0.7245918832719326
69,0.020091099216590955,0.019079883163794876,0.7057758733630181
70,0.019814854882704683,0.0189983228687197,0.7176988549530506
71,0.019982539524053093,0.018997905496507882,0.7221003383398056
72,0.01979267248247243,0.018888251343742012,0.7169468544423581
73,0.019675774818074098,0.01908194145653397,0.7228109583258628
74,0.019938873280358465,0.019056594115681946,0.7182476408779621
75,0.01982010288541264,0.01898921593092382,0.7149449191987515
76,0.020203214521885296,0.018952312786132096,0.70959138199687
77,0.019761501923439246,0.019040444190613924,0.7158351950347424
78,0.020097786890743655,0.019131782883778214,0.7251345917582512
79,0.019850088377730755,0.018976868619211017,0.7197924129664898
80,0.019597478039987102,0.018936500186100602,0.7181337133049965
81,0.019867979626678214,0.01895472325850278,0.7115086652338505
82,0.019824556664481192,0.01891497338656336,0.7207159087061882
83,0.01984387564272443,0.018993216194212438,0.7137875720858574
