epoch,train_loss,val_loss,val_dice
1,0.33451902121305466,0.23067473545670508,0.05508087786238321
2,0.16099130310401133,0.12503858655691147,0.5804271765053273
3,0.10013044833005229,0.08064539805054664,0.5453661762177944
4,0.06535047695889504,0.05451438510790467,0.3503703027805386
5,0.04816796279311934,0.039879592275246976,0.585069789737463
6,0.03826900088240074,0.03686176375485957,0.4893116854131222
7,0.03139977125285924,0.027168347034603357,0.6834435023367404
8,0.02691635408120442,0.02313156109303236,0.6754612490534783
9,0.023149512490092575,0.02160519394092262,0.6395362347364426
10,0.02074117633761673,0.021415997785516082,0.5761697977781296
11,0.01885351586992605,0.01628835150040686,0.7654158622026443
12,0.01669660399526452,0.014757093042135239,0.7518057763576508
13,0.015398180554326199,0.013590023736469448,0.7654067650437355
14,0.014721548756513792,0.013749254657886923,0.7654229700565338
15,0.01307101485826358,0.011847530025988817,0.8059426262974739
16,0.011850039436352214,0.013144606887362898,0.7532295674085617
17,0.010841470668563925,0.010418969916645437,0.8240820288658142
18,0.010490882254641834,0.012442380958236753,0.7646116130053997
19,0.010252106510385682,0.01082677795784548,0.7892198696732521
20,0.009965576340526909,0.009370726242195815,0.8418807163834572
21,0.008914505191960761,0.00912494705989957,0.8400114193558693
22,0.00846137386699549,0.009416278335265815,0.8332235649228096
23,0.008475750062874035,0.010943570244126021,0.8148761719465256
24,0.007731637541688036,0.007836417545331643,0.8665463954210282
25,0.007245903951115906,0.008791627490427344,0.8287635311484337
26,0.006955849662529234,0.010421170567860827,0.818037886917591
27,0.007460941956231158,0.007952729554381222,0.8492957919836044
28,0.006627570141454616,0.006868956238031387,0.8758321568369866
29,0.006394656413364448,0.006799371418310329,0.8758022472262382
30,0.005894963230195019,0.007323300547432155,0.8574388891458511
31,0.0061882025948313026,0.007710950792534277,0.8473107263445854
32,0.006429575463238207,0.007380498229758814,0.8689311757683754
33,0.006135476445130815,0.008826829673489555,0.8378042966127396
34,0.005486707995156463,0.006521938252262771,0.8782451778650284
35,0.00646555625768732,0.021451021509710698,0.6173362456262111
36,0.00932089009770204,0.007383824017597363,0.8488522708415985
37,0.006277365349174206,0.006553636828903109,0.8721902832388878
38,0.006046576357647022,0.007963594305329025,0.8343556433916092
39,0.0052651143382315205,0.0060553531453479085,0.8831566035747528
40,0.004981005938629372,0.006018799659796059,0.8861585080623626
41,0.004757805716001747,0.006103565072407946,0.885561366379261
42,0.004901338775739474,0.006073799851583317,0.8881084665656089
43,0.0045214591973720564,0.007320641947444528,0.861032535135746
44,0.004984269688595558,0.005806566495448351,0.8897134035825729
45,0.004264529039781199,0.005706118763191626,0.8908321678638458
46,0.0044384113313258875,0.006041648989776149,0.8864643216133118
47,0.004256130300412143,0.0062175876228138804,0.8848197773098946
48,0.004827275268786552,0.005791424307972193,0.8872548028826713
49,0.0041386973299970264,0.006572165398392826,0.8760707661509514
50,0.004432632799313369,0.006044843047857284,0.8822551548480988
51,0.004345544582123049,0.006604531843913719,0.8651381254196167
52,0.003925550106159099,0.005488297174451873,0.8943101346492768
53,0.0035615220227163827,0.00532165790500585,0.8983439341187477
54,0.004025741174792771,0.005444914134568535,0.894155366718769
55,0.0034530993902472237,0.005560216616140678,0.8976064950227738
56,0.0038235448591876775,0.007555905799381435,0.8646530896425247
57,0.0054845991677050536,0.006068990609492175,0.8826021254062653
58,0.0036261108098993716,0.005979096496594139,0.8928602010011673
59,0.0036982224776727864,0.006019471382023767,0.8790753558278084
60,0.003850310620254265,0.0058079589798580855,0.8955529257655144
61,0.00340315154451535,0.005949340041843243,0.8936888992786407
62,0.00319038687517098,0.005548626577365212,0.8985955864191055
63,0.003050796957642335,0.005915225841454231,0.8950751185417175
64,0.0033695426369100643,0.006262006203178317,0.8915816530585289
65,0.004758669691944282,0.006180052639683709,0.8840768843889236
66,0.003042751043457302,0.00561476144939661,0.8999434232711792
67,0.002782162802391155,0.00603391716722399,0.8989588245749474
68,0.0027239032760111442,0.0062179508589906615,0.8913277074694633
69,0.0033037634618002685,0.006992657709633932,0.8651801973581315
70,0.006436313974046254,0.005830361566040665,0.8879715785384178
71,0.003601259299217947,0.005996474472340196,0.8881354615092277
72,0.0033032263127327644,0.006059371336596087,0.8917758092284203
73,0.002725670670816392,0.005853552397456952,0.8980008423328399
74,0.002751473146947572,0.005855003674514592,0.8930568546056747
75,0.002676548509227843,0.005791046100785025,0.8993911355733871
76,0.002447837234112855,0.0061714387615211305,0.9002217665314675
77,0.0023261927183543603,0.006362602312583477,0.8974318891763687
78,0.002277481979196832,0.005946554336696863,0.9000247225165368
79,0.0023167110665884977,0.006033409130759537,0.899987755715847
80,0.002254183174739099,0.006477209442527965,0.8995094031095505
81,0.0022209856146725507,0.006489991792477667,0.8982662603259086
82,0.0022145251171688087,0.007055712671717629,0.8905957400798797
83,0.0027675545419628225,0.008521406614454463,0.8631025150418281
84,0.003919809013864382,0.006161238942877389,0.8930365845561028
85,0.002890906896798789,0.006823205470573157,0.8855167493224144
86,0.0023446593472669255,0.0061851276288507505,0.8968340367078781
87,0.002076026391811946,0.006721313670277595,0.8981161683797836
88,0.001990998633717234,0.006574397091753781,0.8995042786002159
89,0.001941346220392697,0.00663550840690732,0.8994620040059089
90,0.0019231712308570837,0.007061922526918352,0.8982133284211159
91,0.003166058505634789,0.008608782681403682,0.8324884369969368
92,0.004392159468841759,0.006246581007144414,0.8954215362668038
93,0.002240933658672302,0.006833044189261272,0.8926492124795914
94,0.0021302357997194147,0.006608580713509582,0.8989784434437752
95,0.002020026493045395,0.0069498598371865224,0.8964822873473167
96,0.0023543678012807687,0.006523538305191323,0.8992536559700965
97,0.0021197208797839495,0.00626593979250174,0.8933695986866951
98,0.0022876091001008615,0.006466211265069433,0.8983750835061073
99,0.0020995254219801436,0.006416211448959075,0.8985675156116486
100,0.00189192643642567,0.006630824398598634,0.8995870426297188
