epoch,train_loss,val_loss,val_dice
1,0.31247962737762475,0.2289844736456871,0.4958868832254666
2,0.149017939179004,0.10578672029078007,0.4672808456234634
3,0.08793255295368689,0.06699246037751436,0.5943022616207599
4,0.05819351360484769,0.048464997485280034,0.6316118117421865
5,0.04259959911290981,0.03480409877374768,0.6511419757269323
6,0.03333965731383879,0.02798396134749055,0.700204911082983
7,0.027072723094326786,0.02572390758432448,0.6801614992320537
8,0.025248843221630478,0.021183009166270493,0.7293426655232906
9,0.020723943215429405,0.017797117005102336,0.7723178923130035
10,0.017490159195576664,0.015273572399746627,0.7635156236588955
11,0.016031619229153554,0.02709690621122718,0.6286357194185257
12,0.015151719161886958,0.012739630264695734,0.7917002469301224
13,0.013705218396491454,0.01138642973965034,0.8095319911837577
14,0.012336794401908035,0.011731051327660679,0.8141178503632546
15,0.011212447563870043,0.010087562480475754,0.834461222589016
16,0.010726991713730783,0.010605855833273382,0.8246417820453644
17,0.010057564833661235,0.010192381625529379,0.7896737858653069
18,0.00971731868030244,0.008197046094574034,0.8538498774170875
19,0.008570652086688559,0.007779132749419659,0.8628498911857605
20,0.008033968254782354,0.008195209922268987,0.8450238943099976
21,0.007561420211332697,0.007308613660279661,0.870149739086628
22,0.007636863943130438,0.0070350317284464834,0.8691392049193383
23,0.007571130310173465,0.007849150622496382,0.8560027569532395
24,0.008093646347310536,0.007563489611493423,0.8581629589200019
25,0.006825518059025554,0.00615845819702372,0.8831146717071533
26,0.006464841302566796,0.006484950525918976,0.8789253428578376
27,0.006516604866284311,0.006331861956277862,0.8782222107052803
28,0.005820079976280185,0.005945814761798829,0.8798532724380493
29,0.0054944943772228085,0.005892834498081356,0.8851432263851166
30,0.005746532031158103,0.013058972964063286,0.7754567414522171
31,0.005721838265816575,0.005976828141137957,0.8881038531661034
32,0.005177995672079593,0.00560871294583194,0.8859001323580742
33,0.004862933635528942,0.005423829672508873,0.8933806702494621
34,0.004803469081857253,0.005376112397061661,0.8949395298957825
35,0.005087232114039833,0.005153421251452528,0.9049873679876328
36,0.004772266027107953,0.005278251704294234,0.8912755653262139
37,0.006224798478474959,0.0058868720079772174,0.8896923422813415
38,0.005076632881389718,0.005892426281934604,0.8701443567872047
39,0.004671685399374883,0.005302337318425998,0.897152604162693
40,0.004207585622921963,0.005336761468788609,0.8991116687655449
41,0.004166896667926796,0.005162086323252879,0.9035410806536674
42,0.00403363845304474,0.005540946297696791,0.8987643703818321
43,0.004305136509945534,0.00492387572885491,0.9042805656790733
44,0.003847017437381717,0.005105209222529083,0.9031585186719895
45,0.00492526973078994,0.005056997679639607,0.9032990455627441
46,0.004605750939396175,0.005186666865483858,0.9007239878177643
47,0.0037523825036559276,0.004841554714948871,0.9079905524849892
48,0.003411349448113101,0.005529706124798394,0.9002073019742965
49,0.0037533386634026147,0.005128457769751548,0.9062437370419503
50,0.0034981710468625204,0.004939170178840868,0.904788926243782
51,0.004085199903369634,0.00516932513564825,0.9062670260667801
52,0.003426237756281773,0.005221461178734899,0.905342948436737
53,0.003239004127091811,0.005120050261029974,0.9049257442355156
54,0.0032106102125562985,0.004913730986299924,0.9086898922920227
55,0.0031068275877513298,0.0051802056143060325,0.9006459474563598
56,0.0029783585916355816,0.005138990418345202,0.9102161347866058
57,0.0028728785155756587,0.005099626682931557,0.9125569507479667
58,0.0028553862702889853,0.005085072710062377,0.9107207998633384
59,0.0032819339307761882,0.004861489564063959,0.913384385406971
60,0.003401825841091856,0.005467585384030827,0.9060561418533325
61,0.0028929023402857247,0.005375123882549815,0.9068631052970886
62,0.00268649998529154,0.005104267474962398,0.9104082211852074
63,0.00257974878562131,0.005186921905260533,0.9078113928437233
64,0.0027998984633661995,0.005268042796524241,0.9053016871213913
65,0.00421427716235807,0.005377801205031574,0.9026354134082795
66,0.0029709564648639363,0.005441331386100501,0.9036478847265244
67,0.0027874989502862852,0.005508820185787045,0.9102008417248726
