epoch,train_loss,val_loss,val_dice
1,0.22569886084437976,0.1313948477804661,0.25221594516478946
2,0.09105518859276916,0.06251636818051338,0.5332335142046213
3,0.05088647165652459,0.03982715513557196,0.5751169989304618
4,0.03598344734477513,0.03455764006823301,0.3955069858417846
5,0.029257949706412816,0.02343583496287465,0.6133829568326473
6,0.024343693870011018,0.02520502483472228,0.49884939135052264
7,0.021707079770412238,0.021881801914423703,0.6301247867476195
8,0.019979026594062144,0.016188999293372034,0.6963161011040211
9,0.01773746003429902,0.014222063571214676,0.7024043817818165
10,0.01616559068904008,0.012718742629513145,0.6909626936097629
11,0.014743760128879003,0.013732884267810733,0.6988950372487307
12,0.013922238980093735,0.012609548224136234,0.7626510280370712
13,0.012664312572421762,0.011667508371174336,0.7643127816682681
14,0.011865281442010085,0.00984296458773315,0.7868491590023041
15,0.011766537804118722,0.00971879429416731,0.782689636349678
16,0.011201056725047717,0.007858733248431235,0.8319463610649109
17,0.010223852748259297,0.007437818893231451,0.8427884268760681
18,0.009976305412648595,0.007616051253862679,0.846390928030014
19,0.009012088135858704,0.006976322227274068,0.8424536311626434
20,0.008519851859082198,0.006426540105603635,0.8675382471084595
21,0.008715226810761175,0.0070865467446856205,0.8390798690915108
22,0.008519724800327064,0.008851071090903133,0.8182604694366455
23,0.0075564625239245556,0.005946051097125747,0.8731494402885437
24,0.007840661041268389,0.006084036747924983,0.8645522284507752
25,0.006895989333846734,0.00537251410773024,0.8863197648525238
26,0.0064522989772657306,0.005633828672580421,0.8772834455966949
27,0.006235510463646713,0.005237075713230297,0.8855046617984772
28,0.0060433357112525685,0.005676782403315883,0.8736303961277008
29,0.0062239124589755675,0.006976959106978029,0.8466889011859894
30,0.005790212492134687,0.006606745890167076,0.8698534202575684
31,0.005997664380823333,0.004675790170003893,0.8976208388805389
32,0.0054850989236463294,0.0070020328304963185,0.8486903929710388
33,0.006023223916078129,0.007714973650872707,0.8179129081964492
34,0.005625867828499847,0.0051026525173801926,0.8903190064430236
35,0.00499433931967877,0.005055643320665695,0.8873371577262879
36,0.006897117919524952,0.005566201180918142,0.8755590689182281
37,0.0050410903735573255,0.004724052273086272,0.8964881706237793
38,0.004889127274214049,0.005014965083682909,0.8947972524166107
39,0.004722073306932308,0.005415689287183341,0.8814330649375915
40,0.004651070922863703,0.005093488456041086,0.8940462362766266
41,0.004283370179192726,0.004859809853878687,0.8949246323108673
42,0.004854478675199597,0.007638157754190616,0.835035492181778
43,0.006019022363902254,0.0045204287333763206,0.8990436816215515
